stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.85,0,1.4,0,0,0,0,0
2dpf,6.69,0,5.46,0.88,0.66,0,0.53,7.21
3dpf,28.88,0,17.21,0.48,0,1.64,0,6.84
5dpf,4.58,0,28.09,0.37,1.75,6.24,0,3.91
10dpf,8.58,1.46,149.55,1.14,0,3.1,0,2.29
