stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.21,0.64,0,1.26
3dpf,0.87,0,0,0,0,9.09,0,0.29
5dpf,0.44,0.34,0.32,0.38,0.71,91.2,3.34,1.01
10dpf,1.75,0,0,0,0,53.26,3.67,0
