stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,2.21,0,0,0,0,0
2dpf,7.43,0.62,7.02,5.94,0,2.56,9.56
3dpf,1.56,1.33,0.37,2.18,0,0,0.42
5dpf,0.39,1.1,0,0,0.73,0,2.9
10dpf,0.71,0.41,0,1.56,0,0,3.46
