stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,1.6,0,0,0,0
2dpf,59.04,7.52,0,0,2.89
3dpf,8.81,1.09,0,0,0
5dpf,26.36,1.67,1.84,0.55,0
10dpf,8.35,1.56,0,0,0
