stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,39.01,0,0,0,0,0
12hpf,3.33,0,0,0,0,0,2.73,0,0
14hpf,4.49,0,0,0,0,0,0,0,0
16hpf,2.55,0,0,0,0,0,0,5.67,0
19hpf,3.55,0,0,0,0,0,0,0,0
24hpf,0,12.23,0,2.8,0,0,0,0,0
2dpf,4.81,0,0.69,1.18,5.7,0.71,0,2.54,2.57
3dpf,65.56,0.3,2.19,6.29,26.2,0.8,0,10.71,1.36
5dpf,0.3,0,2.56,0.39,2.17,0,0,0,2.24
10dpf,0.67,0,0,0,1.48,0,0,0,0
