stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1.98
2dpf,0,0,0,0,0.59,0,0,126.82
3dpf,2.36,2.19,0,0,1.16,0,0,112.22
5dpf,1.01,0,1.76,0.8,5.81,1.02,0.32,512.38
10dpf,1.55,7.82,0.68,0,2.09,0,0,176.12
