stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,40.69,8.87,0,0,8.6,11.95,0,11.89,13.32,27.25
12hpf,62.11,4.5,0,7.41,15.21,7.5,0,7.78,54.25,23.05
14hpf,34.07,2.87,0,7.3,7.47,7.43,0,2.31,9.72,10.26
16hpf,64.99,1.78,11.44,4.18,34.23,11.54,2.8,5.71,56.95,29.8
19hpf,36.75,0,0,7.39,5.27,0,0,0,3.1,4.91
24hpf,53.55,0.91,5.06,0.87,12.74,6.31,2.15,0,12.82,8.59
2dpf,175.03,5.16,17.28,25.12,62.16,109.27,17.43,0,52.41,45.93
3dpf,465.14,8.88,6.83,11.93,11.01,139.83,4.65,0,20.35,29.55
5dpf,95.13,8.26,35.43,38.7,34.74,323.12,24.83,8.71,75.94,153.29
10dpf,352.86,25.14,31.38,31.29,23.81,333.27,15.27,0,62.95,42.91
