stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,535.67
12hpf,2.42,0,0,0,0,0,0,65.97
14hpf,0,0,0,0,0,0,0,797.33
16hpf,0,0,0,0,0,0,0,20.99
19hpf,0,0,0,0,0,0,0,294.54
24hpf,0,0,0,0,0,0,0,47.24
2dpf,4.13,0,0,0.53,0,0,0,58.89
3dpf,6.33,0,0,0.31,0,0,0,28.16
5dpf,1.67,7.04,0.88,7.06,5.18,0.48,0.52,153.12
10dpf,21.02,5.89,0.38,7.31,4.25,0,0,36.12
