stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,5.01,0,0.92,0,0
5dpf,0,3.59,0.43,0,0.33,0.61
10dpf,0.86,2.17,0,0.62,0,0
