stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,6.47,3.52,77.1,2.51,4.03,2.86,0.79
3dpf,7.31,0,8.13,0.49,9.79,0,0
5dpf,5.82,1.36,0.56,0,6.74,1.84,3.88
10dpf,3.33,1.12,26.82,0,4.65,0,0
