stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.38,0,0.77,0.83,13.76,0,1.45,4.08
3dpf,35.19,0,0.29,0,1.79,0,0,0.29
5dpf,2.98,0.78,2.15,0,9.66,0.46,1.34,4.17
10dpf,61.51,0,0.59,0,4.99,0,0.49,0.58
