stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,1.72,0,0,0
2dpf,7.97,2.12,0.58,1.46,0.53,3.65,1.78,1.22
3dpf,15.1,0,0,0.45,0.75,4.09,0,0
5dpf,4.01,0.37,0,0.38,0,5.94,1.51,3.71
10dpf,10.51,1.79,0,1.44,0,1.44,0,0
