stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,27.49,0,0,0,0,0,0,0,0,0
12hpf,36.63,0,0,0,0,0,0,0,0,0
14hpf,29.68,0,0,5.62,0,0,0,0,0,0
16hpf,39.41,0,0,15.97,2.41,2.8,0,0,1.66,6.96
19hpf,33.4,1.97,1.7,19.23,0,0,0,0,0,7.49
24hpf,36.95,0.82,0,1.7,12.19,2.66,0,0,2.85,13.26
2dpf,321.15,0,3.8,32.38,69.37,137.98,14.01,2.26,40.41,50.48
3dpf,397.65,3.35,1.96,11.42,27.22,250.11,6.56,0,12.23,18.52
5dpf,226.83,12.56,22.07,52.62,46.38,622.79,39.06,8.87,70.26,154.92
10dpf,626.51,26.65,19.93,26.5,30.36,515,25.5,0,46.37,36.94
