stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,8.4,0,0,0,1,0,0,0,0
2dpf,61.53,3.61,0.87,0.52,6.4,0,0,5.05,1.99
3dpf,235.47,0.3,0,0.58,6.76,0,0,0,0.75
5dpf,9.34,1.34,0,0.43,12.23,1.69,0.75,9.32,4.11
10dpf,79.73,0,0.57,0,1.8,0,0,1.63,0
