stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0.88,1.79,3.72,0,0,0
2dpf,27.32,2.98,4.77,35.31,92.08,32.35,0,26.21,3.69
3dpf,29.71,1.41,0,2.38,42.98,10.74,0,7.45,0.89
5dpf,7.77,12.35,1.5,8.21,91.18,70.73,0.9,15.58,1.57
10dpf,180.64,3.33,6.56,1.35,74.31,24.04,0,8.8,0
