stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.9,28.1,0,0,0,0,0
3dpf,2.47,11.48,0,0,0,0,0
5dpf,1.2,91.02,3.24,0.5,5.46,0,0.7
10dpf,3.61,104.53,1.17,0.5,1.45,0.39,0
