stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,37.51,0,0,0,0,0,0,0
12hpf,0,13.27,0,0,0,0,0,0,0
14hpf,0,15.92,0,0,0,0,0,0,0
24hpf,0,0,0,0,0,0,0,0,3.95
2dpf,0,0,2.43,0,0.62,0,0.48,0.85,6.63
3dpf,4.38,0.31,0,0,2.22,0,0,0,0.63
5dpf,1.95,0.38,0,0,4.7,0.31,0.76,0,0.64
10dpf,3.86,0,0,0.8,4.02,0,0,0.37,1.71
