stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.43,0,0,0,0
3dpf,0.41,0,0.5,0,0.55,0,0
5dpf,0,0,12.07,1.03,0,0.41,7.61
10dpf,0,0.42,5.76,0,0.63,0,0
