stage,central_nervous_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,1.13,0,0,0.57
3dpf,1.11,0,0,0
5dpf,0,0.29,1.51,0.6
10dpf,2.72,1.15,0,0
