stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.58,0,0,0.78,0.5,0,0,1.71
3dpf,0.86,0,0,0,0.64,1.08,0.57,0
5dpf,1.07,0,0,0,0,0,0,0.36
10dpf,0.71,0.79,0.74,0,11.22,2.37,6.01,2.06
