stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,32.84,0,154.13
12hpf,3.92,0,0,0,0,2.19,0,61.08,0,10.11
14hpf,8.08,0,0,0,0,2.44,0,28.03,0,569.02
16hpf,14.7,0,0,0,17.41,12.85,2.72,38.75,7.72,125.49
19hpf,18.53,0,0,1.76,8.29,3.55,2.16,6.6,0,848.65
24hpf,3.45,0.93,1.28,1.74,9.78,7.29,26.47,2.58,6.79,70.75
2dpf,195.07,2.12,12.03,18.42,101.18,324.17,68.01,10.25,40.49,829.76
3dpf,275.47,17.21,1.64,6.41,17.09,361.48,18.78,0,6.75,137.76
5dpf,69.7,30.7,20.28,23.42,12.27,264.22,25.73,4.33,21.44,494.71
10dpf,271.49,48.87,35.21,27.78,10.9,509.27,31.76,0,18.57,199.58
