stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,5.74,0,0,0,0,0,0
2dpf,12.41,25.91,4.76,0.97,1.7,1.45,0.63,3.8
3dpf,11.47,4.55,0.37,0.33,1.17,0,0,0
5dpf,7.61,9.03,4.63,3.07,8.09,14.45,0.44,12.38
10dpf,46.59,25.71,0.39,0,12.12,0.56,1.62,6.2
