stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,2.03
2dpf,8.36,0,0,2.45,3.38,3.7,1.36,2.31
3dpf,21.08,0,0,0.52,0.86,7.71,0.57,0.41
5dpf,5.89,0.31,1.41,1.16,0.54,2.69,1,6.34
10dpf,28.48,0.48,2.75,0,0,7.98,1.12,1.42
