stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0,0.68,0,0.67
3dpf,2.38,0,0.52,0,1.99,0,0
5dpf,0.6,1.16,1,0.87,2.7,0.98,1.04
10dpf,5.15,0,0,0,0.53,0,0.4
