stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,73.66,0,0,0,34.3,0,0,0,10.03,44.13
12hpf,56.81,1.92,0,3.86,17.16,0,0,4.79,28.57,16.17
14hpf,42.02,0,0,0,7.78,0,0,2.72,5.02,32.25
16hpf,34.5,0,1.9,0,22.37,0,1.74,0,16.25,19.18
19hpf,47.94,0,2.57,6.27,5.48,0,2.06,0,2.01,1.73
24hpf,59.13,0,3.8,3.34,16.22,4.06,0.81,0,1.93,5.29
2dpf,326.39,12.1,31.59,23.94,155.42,132.67,23.92,1.41,44.45,57.47
3dpf,427.39,4.71,8.9,7.86,13.77,119.13,3.45,0,3.5,11.67
5dpf,69.46,5.68,29.87,26.04,25.27,197.99,12.34,3.98,21.98,78.72
10dpf,265.05,14.04,33.78,23.57,5.62,172.63,8.21,0.67,26.99,27.47
