stage,central_nervous_system,intermediate_mesoderm,mesenchyme,periderm
24hpf,0,0,0.85,0
2dpf,0.56,0,3.14,2.35
3dpf,3.57,0,1.38,0
5dpf,0,0,0.52,0.41
10dpf,2.47,0.45,1.95,0.93
