stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.51,0,0.55,4.91,2.19,0,0
3dpf,82.53,0,0,5.14,0,0,0
5dpf,3.13,0.45,0,0.99,0.4,0.45,0.84
10dpf,44.92,0,0,2.41,0,0,0
