stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,1.89,0,0,0,0
19hpf,0,0,0,0,16.92,0,0,0,0
24hpf,0,0,0,0,6.95,0,0,0,0
2dpf,20.41,0,0,6.55,24.93,41.65,1.37,14.08,0.74
3dpf,125.17,0,0.52,1.58,15.45,144.32,0,3.7,0.8
5dpf,13.9,5.27,3.91,13.3,17.35,194.18,1,13.99,6.92
10dpf,132.06,2.56,0.82,5.41,12.84,99.97,2.04,8.49,0.58
