stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,8.93,0,9.92
12hpf,16.55,0,0,3.95,1.78,0,0,3.92,4.74,5.86
14hpf,7.27,0,0,0,0,0,0,4.58,0,12.42
16hpf,44.4,0,1.75,0,5.37,5.78,2.1,0,4.37,20.62
19hpf,49.6,0,0,0,0,1.6,0,0,1.73,7.83
24hpf,139.32,0.87,8.88,11.9,20.91,11.46,2.61,0,18.76,12.67
2dpf,755.43,9.16,36.42,74.36,221.72,446.4,64.73,7.45,150,238.39
3dpf,1474.03,10.13,14.27,25.76,22.27,387.4,10.13,0,23.22,58.89
5dpf,261.78,28.66,85.95,109.43,44.28,612.05,56.83,21.96,71.28,326.99
10dpf,1004.16,23.02,56.25,63.44,14.87,338.39,30.87,0.59,36.18,72.02
