stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,12.72,4.22,1.68,10.2,0,1.14
3dpf,51.77,0,1.17,0.32,0.32,5.33
5dpf,11.88,0.42,10.52,1.67,0,13.15
10dpf,42.6,0,3.04,0,0,1.81
