stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,79.7,0,3.15,3.31,2.26,8.58,4.53,0,3.05
3dpf,26.8,0,0,0.56,0,3.86,0,0,1.21
5dpf,73.9,0.86,0.44,0.32,0.74,10.45,0,0.76,10.15
10dpf,20.6,0.93,1.37,0.6,1.37,3.05,1.03,0,0
