stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,372.98,0,0,0,32.59,0,0,0,111.41,50.29
12hpf,1428.13,52.82,0,67.95,394.69,80.68,5.3,48.85,1109.41,401.11
14hpf,769.75,2.57,46.02,19.77,147.07,56.7,11.73,16.89,341.31,207.54
16hpf,1780.73,66,243.39,132.5,547.72,200.25,42.48,43.31,766.15,678.88
19hpf,2611.28,11.52,126.38,110.5,403.24,107.3,77.37,12.63,312.87,654.99
24hpf,2448.15,36,779.83,135.71,472.39,188.11,131.99,9.07,1529.46,473.55
2dpf,1272.32,81.42,178.23,280.91,538.65,852.17,206.05,22.7,514.13,360.53
3dpf,2589.73,228.09,83.92,182.42,58.37,803.06,38.71,0,106.29,223.32
5dpf,516.1,163.64,328.52,562.62,132.74,1517.1,117.11,83.96,443.82,1547.71
10dpf,1646.2,445.87,265.24,501.53,132.49,1493.23,78.03,4.33,441.38,402.6
