stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,11.76,0.99,2.65,0,0.71,1.65
3dpf,1.37,0,3.21,2.9,0,0
5dpf,14.72,0,1.53,1.36,0,0
10dpf,3.6,0,2.27,3.69,0,0
