stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,2.25,0,0,0,0
16hpf,0,0,1.88,10.14,0,0,0,0
19hpf,0,0,0,3.63,0,0,0,0
24hpf,0,0,0,0,0,2.35,0,0
2dpf,0,0,0,0,0,2.14,2.36,0
3dpf,39.64,0,0,0,0,0.44,0,0
5dpf,2.5,0,0,1.03,0.29,1.53,0.45,0.47
10dpf,36.75,1.02,0,0,0.61,2.53,0,0
