stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,29,0,0,0,0,0,0,0,0,8.43
12hpf,0,4.53,29.17,0,0,0,0,0,0,4.35
14hpf,0,0,2.28,0,0,0,0,0,3.01,4.69
16hpf,0,1.78,2.6,8.98,1.73,0,0,0,0,5.13
19hpf,0,0,0,0,0,0,0,0,0,5.88
24hpf,0.91,0,0.93,0,0,0,0,0,0,1.94
2dpf,30.73,0,21.54,8.39,9.53,24.75,2.47,2.95,2.07,27.06
3dpf,87.64,2.59,12.7,2.55,5.67,37.76,0,0,2.18,19.29
5dpf,20.99,0.77,14.43,12.4,7.66,40.04,1.94,0,1.94,36.2
10dpf,137.95,7.34,21.41,10.24,7.14,87.35,5.32,0,8.48,41.58
