stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,33.86,0,0,0,35.34,0
12hpf,0,18.02,1.98,0,5.03,49.55,3.83
19hpf,0,1.52,0,0,0,0,0
24hpf,0,1.01,0,0,0,0,0
2dpf,0,0,0,0.97,0,0,4.04
3dpf,1.16,0,0.59,0.44,0,0,0.55
5dpf,0,0,1.31,0,0,0,1.66
