stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,1.95,0,0,4.56,0,0,5.53,0
14hpf,0,0,0,4.11,0,2.31,0,16.29
16hpf,0,0,0,0,0,0,0,2.37
2dpf,2.95,3.33,2.99,0.61,0,0,0,67.29
3dpf,5.23,1.6,1.04,0.37,3.31,0,0,148.05
5dpf,4.08,1.56,1.37,0.77,2.2,0,1.59,552.74
10dpf,3.54,0.95,0,0,1.22,0,0,23.2
