stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,2.15,0,0,0,0,0,0,0
2dpf,14.32,0,1.35,1.44,6.19,0.48,0,1.97
3dpf,42.18,0,0,0,0.68,0,0.3,0.45
5dpf,4.95,0.83,0,1.35,0.59,0,0,3.08
10dpf,23.19,0.92,0,0,0,0.57,0,0
