stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,12.2,0,0.3,1,3.25,0.57,0.38
5dpf,0.3,0,0,0,0,0,2.49
10dpf,9.22,0.52,0,0.84,1.67,0,0
