stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.62,1.68,0,1.21,0,0
3dpf,7.82,0,0,1.85,0.33,0
5dpf,1.64,0,1.18,10.28,0.76,4.52
10dpf,2.6,0,0,0,0,0
