stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,2.53,0,10.81,0.49,0.7,2.91,0.72,10.79
3dpf,2.47,0,16.9,0.38,0.87,0,0,0.29
5dpf,1.71,0.87,42.24,0,4.04,4.76,0.79,5.22
10dpf,1.24,0,20.66,0.98,5.77,0,0,3.79
