stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.49,0,0,0,0,0,0
3dpf,0,0.48,0,0,0.33,0,0
5dpf,2.69,3.67,3.08,0,17.95,1.29,16.97
10dpf,8.31,2.27,0,0.57,5.76,0,0.62
