stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,2.3,0,0,0,0,0,0,0,0
16hpf,1.77,0,0,0,0,0,0,0,0
19hpf,1.54,0,0,0,0,0,0,0,0
24hpf,0.86,0,0,0.85,0.85,0,0,0,0
2dpf,27.01,0,1.5,4.24,15.82,1.34,0.51,6.05,6.5
3dpf,104.24,0,1.02,2.64,21.08,0.64,0,0,0
5dpf,9.62,0,1.13,1.22,22.01,1.9,0.3,0.37,3.09
10dpf,65.1,0.82,2.92,0,12.83,0.89,0,2.47,1.21
