stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,26.02
24hpf,2.13,3.49,0,0,0,168.35
2dpf,0,0,1.98,0,0,1
3dpf,0,1.61,0,0,0,12.33
5dpf,0,0.61,0.81,2.17,0.76,32.83
10dpf,2.78,0,0,0.94,0.99,39.25
