stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,2.14,0,0,0,0,0,0.58
3dpf,15.98,0,0,0,7.4,0,1.09
5dpf,8.74,0.73,0.81,1.57,9.76,8.15,0.37
10dpf,77.23,0,0,0,5.7,0,0
