stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,2.93,0
2dpf,6.21,1.3,0.55,2.53,1.68,0,1.72
3dpf,1.36,0,0,0,0.62,0,0
5dpf,0.83,0,0,0,0.43,0,0
10dpf,1.97,0,0,0,0,0,0
