stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,1.87,0,0
24hpf,0,0,0.82,0,0,0
2dpf,3.92,0,8.5,1,0,0
3dpf,1.73,5.54,0.49,0.7,0,0
5dpf,3.75,14.88,1.73,0.61,0.46,0.93
10dpf,0.74,48.98,2,2.84,0,1.01
