stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,1.77,0,0,0,0,0,0,0,0,0
24hpf,0,0,0,0,0.88,0,0,0,0,0
2dpf,71.33,0.86,40.76,4.81,17.3,45.9,10.81,2.01,14.37,34.62
3dpf,288.19,26.41,116.54,4.91,6.99,100.35,0.58,0,4.78,11.77
5dpf,74.11,191.1,20.54,26.43,8.41,204.07,17.22,4.37,21.75,83.51
10dpf,387.15,812.61,148.17,59.91,7.9,160.99,14.43,0,32.9,34.02
