stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,7.51,0,0,0,0,0,0
19hpf,0,0,3.94,0,0,0,0,0
24hpf,0,2.91,0,0.84,0,0,0,0
2dpf,9.45,0,1.43,1,0.89,4.41,0,0.91
3dpf,4.78,1.03,3.24,0,2.9,0,0,0.92
5dpf,15.55,13.57,18.74,0,2.86,8.51,0.73,0.58
10dpf,6.53,2.75,16.85,0,1.72,12.78,0,0.67
