stage,central_nervous_system,hematopoietic_system,mesenchyme,periderm
10hpf,0,16.72,0,33.09
12hpf,3.85,2.39,0,21.68
14hpf,0,8.36,0,2.49
19hpf,1.58,0,0,0
24hpf,0.94,0,0,0
2dpf,1.54,0,0,5.77
3dpf,2.44,0,1.2,0.89
5dpf,0.36,0,1.08,13.83
10dpf,0,0,0.96,0
