stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.07,0,1.81,0,0,0,0
3dpf,1.42,0,0,1.31,0,0,0.39
5dpf,0.83,1.07,0,3.8,0.98,0,0
10dpf,0.73,0,0,1.2,0,1.22,0
