stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,13.06,0,0,0,43.87,0,0,0
12hpf,0,3.71,1.77,11.33,25.32,0,1.81,4.06
14hpf,0,3.59,0,4.32,14.87,0,4.58,14.41
16hpf,0,5.55,11.55,34.21,169.46,4.69,1.66,92.97
24hpf,0,0,0,0,2.61,0,0,0.85
2dpf,0,2.19,0,3.88,0.55,2.56,1.29,2.06
3dpf,0,0,0,1.97,1.06,2.65,0,0
5dpf,0,0,0,4.85,0.87,0,0,0
