stage,central_nervous_system,hematopoietic_system,mesenchyme,periderm
2dpf,2.49,1.41,1.12,0
3dpf,40.07,0.78,2.6,0
5dpf,0.98,0,1.4,0.3
10dpf,7.07,0,0.48,0
