stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,1.06,0,0,0,0,0,0,0,0
2dpf,23.49,0,0,1.25,0,3.06,1.09,0.56,1.34
3dpf,249.92,0.59,0,0.83,0,12.54,0,0,1.42
5dpf,12.83,0,0.84,5.44,0.63,7.06,0.43,0,0.61
10dpf,60.69,1.04,0,8.22,0,7.37,0,0,0
