stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
16hpf,0,2.24,0,0,0
19hpf,0,3.28,0,0,0
24hpf,0,1.33,0,0,0
2dpf,0,11.77,0,0,0.48
3dpf,4.15,0,0,0.72,0
5dpf,0,5.71,0,4.28,0
10dpf,2.24,9.67,0.92,0.58,1.3
