stage,central_nervous_system,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.83,3.08,8.53,0,3.99,0
3dpf,17.57,0,2.26,0,0,0
5dpf,1.34,0.31,5.28,0.35,0,0.87
10dpf,7.67,0.56,0.77,0,0,0
