stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,20.63,0,0,1.27,0,0
2dpf,1.74,0,1.61,0.62,0,0
3dpf,121.78,0,0,16.73,0,1.32
5dpf,6.18,0,0.89,4.26,0,1.48
10dpf,111.77,1.88,0.51,6.19,0.53,1.2
