stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,63.09,0,0,0,5419.16,473.74,0,0,7199.18,691.45
12hpf,174.93,7.52,0,111.86,5792.06,1281.37,0,149.45,13232.01,233.83
14hpf,170.49,52.38,0,285.72,1442.15,435.69,0,6.8,4219.22,69.69
16hpf,181.53,67.45,0,63.5,728.45,227.08,2.38,56.73,5553.61,103.38
19hpf,31.69,0,0,10.24,255.25,92.32,0,0,1095.62,29.35
24hpf,27.84,1.29,9.97,12.26,105.11,45.22,1,0,879.92,33.73
2dpf,103.42,11.43,0.87,61.4,152.08,600.41,2.37,0,22.97,2.94
3dpf,243.4,3.35,2.52,5.22,14.4,150.65,0.89,0,3.11,3.24
5dpf,11.32,3.93,3.85,6.44,7.99,66.95,3.17,0,8.64,3.77
10dpf,343.68,9.86,2.11,4.36,56.61,55.06,1.46,0,5.64,4.61
