stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,12.45,0,0,0,0,0
2dpf,1.88,0,0.95,1.15,7.09,1.38,0.79
5dpf,0,0,0,0,0.88,0,0
10dpf,0,0.86,0,0,0,0,0
