stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,15.72,0,1.19,0,5.08,0,0.97,19.59
3dpf,109.11,0,0,0.67,4.72,0,0.35,2.65
5dpf,5.09,1.33,1.19,0,7.06,1.09,0.66,7.56
10dpf,30.35,0,0.51,0,0.43,0,1.17,0.8
