stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,12.37,2.19,0.48,2.6,0,1.17
3dpf,6.95,0,0.49,1.78,0.47,0
5dpf,14.86,0,0,5.1,0,0
10dpf,5.94,1.38,0.47,0.81,0,0
