stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,17.73,0,0,0,0,120.17,0
12hpf,0,3.66,0,0,0,36.06,0
14hpf,0,0,0,6.47,0,76.5,0
19hpf,0,0,0,0,0,11.28,0
24hpf,0,0,0,0,0,1.86,0
2dpf,1.33,0,0,0,1.73,0,0
3dpf,2.09,0,0,0,0.34,0.4,0.46
5dpf,0,0,0.32,0,0,0,0
10dpf,0.77,0,0,0,0.63,0,0
