stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.65,1.28,0.61,0,0,2
3dpf,0,0,0,0.29,0,0
5dpf,0,0,0.44,0,0.81,0
