stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.64,0,0.78,1.88,2.15,0,0
3dpf,20.01,0,0,0.86,0.36,0.3,0
5dpf,0.88,4.81,2.45,2.16,0,0,1.25
10dpf,16.38,2.93,0,0,0,0.61,0
